ds,yhat,yhat_lower,yhat_upper
2025-08-25,0.29694292081211404,0.27793552239740094,0.3155697319367316
2025-08-26,0.29776970604449465,0.27986495650487103,0.31587072800758303
2025-08-27,0.30501676432313696,0.28650887164225575,0.32298258780943945
2025-08-28,0.29986573145062,0.2822238788785245,0.318160647669784
2025-08-29,0.2919397797797751,0.27383481386887704,0.3091874492598345
2025-08-30,0.3102046503852114,0.29222128475060016,0.32710723914505624
2025-08-31,0.29640113371521243,0.2789632584255407,0.3143176920048257
2025-09-01,0.2962999521433879,0.27753071490813314,0.3137964382368015
2025-09-02,0.2971267373748995,0.2808406071091492,0.3140864772068338
2025-09-03,0.3043737956525294,0.2854534700890389,0.3247183291565596
2025-09-04,0.2992227627794956,0.2812843325625042,0.31638900864128355
2025-09-05,0.29129681110864114,0.2731394866219962,0.3108074918277499
2025-09-06,0.3095616817140602,0.29129779657359745,0.3268053081369319
2025-09-07,0.29575816504505686,0.2782609547175762,0.31431000528186437
2025-09-08,0.29565698347446573,0.27847397132016216,0.3131104398762683
2025-09-09,0.2964837687069042,0.27889068184980403,0.31334773945888394
2025-09-10,0.3037307163283261,0.28590620927526544,0.3218895079524379
2025-09-11,0.2985795727990096,0.28091377072671475,0.31669413285433023
2025-09-12,0.29065351047004423,0.2715154738493197,0.3087423103811115
2025-09-13,0.3089182704098681,0.2915086696830709,0.32822893706533773
2025-09-14,0.2951146430747459,0.27823438127965844,0.31272210933049105
2025-09-15,0.2950133508381836,0.27604821854439676,0.31500243155665686
2025-09-16,0.2958400254046616,0.27789480233595626,0.3130596383547064
2025-09-17,0.30308697301703125,0.28505570751854703,0.32094092502115884
2025-09-18,0.29793582947862557,0.2792587777101257,0.31472858389212605
2025-09-19,0.29000976714216553,0.27180187778449705,0.308434353361983
2025-09-20,0.3082745270816679,0.28990090171572586,0.3258153933327652
2025-09-21,0.2944708997462841,0.27558823846215963,0.31200369894465935
2025-09-22,0.2943696075087294,0.27759716550538804,0.31154152143262687
2025-09-23,0.29519628207415377,0.2778202501681425,0.3143794543454657
2025-09-24,0.30244322968575915,0.28596822316443293,0.3211733706107105
2025-09-25,0.29729208614727987,0.2786977847748922,0.31464411436257755
2025-09-26,0.28936602381060617,0.27181777099722093,0.3072138031890717
2025-09-27,0.30763078375022646,0.2907061863415336,0.3257562311461585
2025-09-28,0.2938271564149132,0.27520707914575065,0.3118721738750189
2025-09-29,0.29372586417762925,0.27476630543272634,0.31143935125135475
2025-09-30,0.2945525387429622,0.2769428859520978,0.3134713564066594
2025-10-01,0.30179948635459275,0.2822903637540399,0.31986547361534196
2025-10-02,0.2966483428150565,0.2785973596002054,0.31563079741423045
2025-10-03,0.2887222804773827,0.27011312717128916,0.30742442911407797
2025-10-04,0.3069870404160324,0.2885866529094095,0.3245831609578313
2025-10-05,0.29318341307773665,0.275300580873524,0.31209703555819235
2025-10-06,0.29308212083766794,0.27389394340215545,0.31210214121902047
2025-10-07,0.29390879540006154,0.2759388105450236,0.312550236051299
2025-10-08,0.30115574300864034,0.28360544692940487,0.3194933596486132
2025-10-09,0.29600459946653734,0.2777605629805792,0.31390597706130935
2025-10-10,0.2880785371262148,0.2707005070245126,0.30621271508937087
2025-10-11,0.3063432970622202,0.2878405557665286,0.32467882907549533
