ds,yhat,yhat_lower,yhat_upper
2025-08-25,0.45684131933792366,0.43752681654237646,0.47619177401741875
2025-08-26,0.4545778510188003,0.4329407144666082,0.47397240268325924
2025-08-27,0.4512942353311414,0.43186679899749236,0.46974586060044893
2025-08-28,0.4589494112581736,0.4393067999223728,0.47893017696520457
2025-08-29,0.4452471140967582,0.42550337268316824,0.465823676050314
2025-08-30,0.44017773703080554,0.4203684006560082,0.45862935356737405
2025-08-31,0.4524500604226885,0.43331344664791543,0.47173581429752404
2025-09-01,0.4555100775362783,0.4365799055542346,0.4744692631600279
2025-09-02,0.4532466092135511,0.4343663803486875,0.47262981926624864
2025-09-03,0.4499629935187501,0.4306218543264848,0.4702308283750821
2025-09-04,0.45761816944527217,0.43881435261900353,0.4774882510331588
2025-09-05,0.44391587228067864,0.42327958227264295,0.46429379481181104
2025-09-06,0.4388464952116172,0.42106749917340636,0.46035597973770004
2025-09-07,0.45111881859066705,0.42998004499449277,0.4735070553314288
2025-09-08,0.454178835690411,0.433445018337787,0.4734916220680455
2025-09-09,0.451915367358685,0.43165923649388693,0.4721427136494823
2025-09-10,0.44863175165344243,0.43014232378992523,0.4685235758026558
2025-09-11,0.45628692756953004,0.43644288118789887,0.47505957781655467
2025-09-12,0.4425829899431942,0.42349058156934216,0.4623276970456256
2025-09-13,0.43751018965845023,0.4173442990044136,0.4571517983227408
2025-09-14,0.4497790898275818,0.4292791202836016,0.4696505599794859
2025-09-15,0.4528336525569975,0.4342608830873579,0.47179648764432996
2025-09-16,0.4505647298549406,0.4306003382536186,0.4713780793175158
2025-09-17,0.4472755931974311,0.42809774739584816,0.4677936193923343
2025-09-18,0.4549252481612396,0.4331882776637051,0.4728868980822109
2025-09-19,0.4412171835446409,0.42099645084788306,0.4621721615210286
2025-09-20,0.4361419546401047,0.41761078589930634,0.4549820027531633
2025-09-21,0.4484084261894377,0.4279124167708867,0.46779999076209094
2025-09-22,0.4514575616370116,0.43253114901632017,0.4700495033154627
2025-09-23,0.4491832116531062,0.4286086133552799,0.46824810938828637
2025-09-24,0.445883924445181,0.4259185848841923,0.4659438820406138
2025-09-25,0.4535217695294168,0.43342341908832027,0.4749692719305122
2025-09-26,0.4398021415214344,0.4203105694137599,0.4602113192396748
2025-09-27,0.43471147403941235,0.4139618936132528,0.4540139908354796
2025-09-28,0.44696250701126794,0.4269408838184181,0.46625585355780164
2025-09-29,0.44999331288153016,0.4304029242633668,0.4704755586570652
2025-09-30,0.4476918874081687,0.4266494699455729,0.467506052951883
2025-10-01,0.44437031456626186,0.4251481433033284,0.4631646079840354
2025-10-02,0.45198037787612666,0.4333591649360845,0.470688795583239
2025-10-03,0.4382329680937364,0.4201781689794203,0.45726855232882535
2025-10-04,0.4331139627102653,0.4140641933761548,0.4530896965120469
2025-10-05,0.44532774638051864,0.4257704186770939,0.4623356933967006
2025-10-06,0.4483292237723673,0.42912320329076564,0.4690292241336595
2025-10-07,0.44566855763223195,0.4267537245084895,0.4653639119127667
2025-10-08,0.44198774412355996,0.4215792021513126,0.46207223094672256
2025-10-09,0.4492457222362129,0.4311233416388732,0.4690970512953166
2025-10-10,0.4351462272565923,0.41360421942458186,0.4545716539080798
2025-10-11,0.42967965237247185,0.4095333536831096,0.4483138730819672
2025-10-12,0.4415547779421062,0.421488520149285,0.46062425408382557
2025-10-13,0.4442175972334622,0.42528928118536363,0.46336544087762693
2025-10-14,0.44155693109332456,0.4226495911824796,0.46103718033535246
2025-10-15,0.43787611758466183,0.41785049643097866,0.4561858751379172
2025-10-16,0.4451340956973076,0.4251023839511777,0.46451822134620196
2025-10-17,0.4310346007177401,0.41089783206858776,0.4501786481856861
2025-10-18,0.42556802583355313,0.4068167273347131,0.44643805809697
2025-10-19,0.4374431514032193,0.41786220110213096,0.4583760362299686
2025-10-20,0.4401059706945685,0.42015166107178986,0.45980731542613
2025-10-21,0.4374453045544216,0.41696130987116947,0.4572313902103808
2025-10-22,0.4337644910457638,0.4136088325268561,0.45262883527788156
2025-10-23,0.4410224691584128,0.42100024329276264,0.46086501707655997
2025-10-24,0.42692297417883324,0.4066660392014122,0.44571440762197806
2025-10-25,0.42145639929466944,0.4023465831182095,0.4409307812918967
2025-10-26,0.4333315248643325,0.41369448740021014,0.4513427585906937
2025-10-27,0.4359943441556635,0.4143693594520696,0.4547514498052245
2025-10-28,0.43333367801553835,0.41451517857788417,0.45367052592451707
2025-10-29,0.42965286450687235,0.4089728525755908,0.4491899183827928
2025-10-30,0.4369108426194971,0.4156221627512096,0.4558515369704575
2025-10-31,0.422811347639911,0.4024224884030217,0.44271189644351916
2025-11-01,0.41734477275576826,0.3967157424330725,0.4362056440437535
2025-11-02,0.4292198983253909,0.4090791860870523,0.44936649674143225
2025-11-03,0.4318827176167698,0.41281999661480706,0.4523419432374868
2025-11-04,0.4292220514766354,0.41090930292422734,0.4483904990166771
2025-11-05,0.4255412379679743,0.4066739200227885,0.44470242051229514
2025-11-06,0.4327992160806023,0.4125963461008848,0.4533809275907184
2025-11-07,0.41869972110100434,0.39858235758898863,0.4386982546623514
2025-11-08,0.4132331462168495,0.39307104265061904,0.43272625229576306
2025-11-09,0.42510827178650407,0.40572529795346207,0.44652016159464225
2025-11-10,0.42777109107785344,0.40840396871416423,0.4468921676768749
2025-11-11,0.42511042493772805,0.4057297241253471,0.44378064356361474
2025-11-12,0.421429611429056,0.40237249916276213,0.44123593771522707
2025-11-13,0.42868758954171077,0.4093581976281749,0.4483946603029982
2025-11-14,0.414588094562082,0.3961588409865987,0.43250804666809856
