ds,yhat,yhat_lower,yhat_upper
2025-08-25,0.4475872262535723,0.4296297691804511,0.46707056821218446
2025-08-26,0.45074587965175283,0.4317688273139534,0.4689566675311842
2025-08-27,0.4507120124037902,0.4313065067006163,0.46798127417397567
2025-08-28,0.4475568612695145,0.4278840705856847,0.4652845456474231
2025-08-29,0.4580100296115294,0.43888094534103333,0.4760098410427716
2025-08-30,0.44855751618731016,0.429406715634672,0.4657645475276116
2025-08-31,0.45206934682756716,0.4330257934775141,0.4714703993968947
2025-09-01,0.44716124084555625,0.42880040237832573,0.46637955223352595
2025-09-02,0.4503198942535388,0.4321444540842303,0.4689709345371272
2025-09-03,0.4502860270070419,0.4323743546172948,0.4698485836038962
2025-09-04,0.44713087589621203,0.4291591635335877,0.46376221890147695
2025-09-05,0.4575840442345171,0.4390443123219406,0.4754363801165355
2025-09-06,0.44813153080657403,0.43029144767998095,0.4659135479026613
2025-09-07,0.45164336140230293,0.4328421150926686,0.4696821529720782
2025-09-08,0.44673525535789393,0.4291233855329311,0.464820029420823
2025-09-09,0.4498939087064357,0.4326351060415415,0.46825520160962947
2025-09-10,0.44986004143493263,0.43161357735751654,0.46817217547793866
2025-09-11,0.44670489029912824,0.42837713702647906,0.465500856026921
2025-09-12,0.4571580586022389,0.4380661081583877,0.4754251200959445
2025-09-13,0.44770554516499605,0.43020069267349387,0.46690208298239205
2025-09-14,0.45121737576436155,0.43155355775838167,0.46877579479298376
2025-09-15,0.4463092697590863,0.4264208675811639,0.4655483213758921
2025-09-16,0.4494679231467504,0.432645738020292,0.4668377962272226
2025-09-17,0.4494340558730474,0.43196570489290986,0.46785542448999756
2025-09-18,0.44627890473507775,0.42768114334329144,0.46497397323992157
2025-09-19,0.45673222134426944,0.43881821894473183,0.47569424164248286
2025-09-20,0.447279856173611,0.4291267560128234,0.4653454896160428
2025-09-21,0.4507918350395313,0.4317603305400672,0.46906851721400167
2025-09-22,0.44588387727287443,0.4278365044881768,0.46456905075497007
2025-09-23,0.4490426788992111,0.42973131334765635,0.4664335219315445
2025-09-24,0.4490091014359006,0.43052096154640057,0.4685641415254968
2025-09-25,0.44585424010622976,0.4272573005215189,0.4649199323628623
2025-09-26,0.456307698245928,0.43731826945234736,0.47319042417731855
2025-09-27,0.446855490820923,0.42780391308771704,0.46524963363764504
2025-09-28,0.4503676274325237,0.43212476855799914,0.46963674960904417
2025-09-29,0.44546029618814537,0.4273901682395957,0.46296356470157124
2025-09-30,0.4486200589894344,0.4291671328468348,0.46639546093698103
2025-10-01,0.44858730114456175,0.42997796652330794,0.4679530753943342
2025-10-02,0.4454339094582181,0.4275242122558132,0.46237254114717
2025-10-03,0.45588883724122364,0.43816439511045063,0.4729607522716595
2025-10-04,0.4464415778749729,0.42746340909218145,0.46669959315585974
2025-10-05,0.4499655320635733,0.43196245575207914,0.46840637200434493
2025-10-06,0.445069549629952,0.42720033650166195,0.46504173562301854
2025-10-07,0.4491863807581015,0.4303862951472168,0.4678774097887411
2025-10-08,0.45011069124016795,0.43151877730644983,0.4685876653651207
2025-10-09,0.44791371785791506,0.4301142716877237,0.46674265189407194
2025-10-10,0.4593250639450538,0.44081075936187347,0.477386450312097
2025-10-11,0.4508307282659204,0.4321311258579059,0.46857987935954537
2025-10-12,0.4553007366234156,0.43710246771362743,0.4737150821916179
2025-10-13,0.45135080835864955,0.43401376961916177,0.4704709706657818
2025-10-14,0.4554676394868142,0.436569746952565,0.47369457349350647
2025-10-15,0.45639194996883653,0.4378269063411292,0.4741618370896501
2025-10-16,0.4541949765866035,0.435337317817869,0.47390858051019363
2025-10-17,0.4656063226737401,0.4473847930638786,0.48496884428226733
2025-10-18,0.45711198699461386,0.4384493040815981,0.47638367522130787
2025-10-19,0.4615819953521004,0.4442370114209544,0.4789019690948373
2025-10-20,0.4576320670873212,0.43740087640257025,0.47584279745865693
2025-10-21,0.4617488982154973,0.4419680524226387,0.4815661969465989
2025-10-22,0.462673208697505,0.4436331974725809,0.48047509327851834
2025-10-23,0.4604762353153118,0.4418632696049502,0.47915630022543926
2025-10-24,0.4718875814024335,0.45365139932287546,0.4897693346866884
2025-10-25,0.4633932457232972,0.4447903294439531,0.4816768487753719
2025-10-26,0.46786325408078533,0.45003337710426344,0.48576622273749787
2025-10-27,0.4639133258160188,0.44405639706468547,0.4826784146394292
2025-10-28,0.4680301569441827,0.4492445986381736,0.4865174790187399
2025-10-29,0.46895446742622826,0.45107659302113307,0.488049052136738
2025-10-30,0.46675749404398065,0.4472945906635793,0.4843594726903003
2025-10-31,0.4781688401311187,0.4573044386002438,0.4955258849921138
2025-11-01,0.4696745044519856,0.45015975804366803,0.48585319071360183
2025-11-02,0.47414451280947817,0.45543490627118516,0.4931101434107761
2025-11-03,0.47019458454469043,0.45258016916059207,0.48863896680449753
2025-11-04,0.4743114156728658,0.4544557382915547,0.49459743186114324
2025-11-05,0.4752357261548968,0.45651707217396714,0.4931204294050617
2025-11-06,0.47303875277268875,0.45535840786012344,0.4908305613510146
2025-11-07,0.4844500988598121,0.4652403700786403,0.5030823791877701
2025-11-08,0.47595576318069044,0.4571284317443479,0.4942627918725654
2025-11-09,0.48042577153816307,0.462123957343389,0.4981297388034708
2025-11-10,0.47647584327341397,0.45891272478919914,0.49500488202496906
2025-11-11,0.4805926744015785,0.4624970586547149,0.49980879501834574
2025-11-12,0.48151698488362327,0.4629791470897231,0.500291746036024
2025-11-13,0.47932001150136216,0.46074393611373426,0.49721895647554265
2025-11-14,0.49073135758849734,0.4735598336600087,0.5086050423663067
