ds,yhat,yhat_lower,yhat_upper
2025-08-25,25.137467741297847,24.734106090269716,25.609791015743145
2025-08-26,25.25766188433914,24.821930435250106,25.73628338011368
2025-08-27,25.141280097267988,24.69644226482186,25.54815082331731
2025-08-28,25.317193009061597,24.888025338497577,25.748786851115412
2025-08-29,25.258040454371116,24.755864878301498,25.70126630355585
2025-08-30,25.08877583861887,24.634957135902624,25.535779078638424
2025-08-31,25.007513494066146,24.5539919285677,25.443893419931133
2025-09-01,25.08465659040029,24.663617710127333,25.500877719149937
2025-09-02,25.204850733449685,24.748843636331227,25.60787152430602
2025-09-03,25.088468946344832,24.660121169192664,25.494769749056243
2025-09-04,25.26438185816082,24.856075352212834,25.705784794248082
2025-09-05,25.205229303348123,24.789925788059126,25.628653496418323
2025-09-06,25.035964687473964,24.58194237824387,25.47858911341481
2025-09-07,24.954702342916097,24.56103868733264,25.41028192185768
2025-09-08,25.031845439343865,24.601559411813856,25.49115069533018
2025-09-09,25.152039582473357,24.683618561101795,25.600209862522846
2025-09-10,25.035814198611604,24.58417106523168,25.485943165979926
2025-09-11,25.21188351367083,24.78838209644064,25.653525597241604
2025-09-12,25.152906248564015,24.726311199870302,25.582704495249924
2025-09-13,24.984035793008104,24.561479207238868,25.449441215417664
2025-09-14,24.90316760867845,24.45789715500433,25.340977054673075
2025-09-15,24.9811420503681,24.550699242678295,25.370448773904617
2025-09-16,25.102167538760607,24.64331614978974,25.53207121395819
2025-09-17,24.987016107730142,24.54034093384648,25.464264230040612
2025-09-18,25.1641593756207,24.746473832422044,25.55285487065271
2025-09-19,25.10664971489094,24.677214591990932,25.55077039006872
2025-09-20,24.939388469347882,24.528968107427417,25.388379105826814
2025-09-21,24.860129495029042,24.453763303736523,25.303597825475588
2025-09-22,24.93927596198759,24.49509848255858,25.404593120230675
2025-09-23,25.061473475648427,24.644144180287626,25.508748904098884
2025-09-24,24.947095059233135,24.47802307172578,25.362034932142716
2025-09-25,25.125011341820503,24.649310579697893,25.54762752849943
2025-09-26,25.067862157848204,24.601293667081197,25.510445764574882
2025-09-27,24.900600913029685,24.50125159341294,25.343404911219164
2025-09-28,24.82134193943589,24.41690363168132,25.283369718631647
2025-09-29,24.90048840671283,24.42871442041133,25.34176619744536
2025-09-30,25.02268594404696,24.571222667684214,25.44025186460221
2025-10-01,24.9083075512685,24.484355907203096,25.338137886712985
2025-10-02,25.0862238575503,24.656482634301756,25.543268282714457
2025-10-03,25.0290746972719,24.587273082383565,25.464293483238237
2025-10-04,24.861813476431703,24.4085251971893,25.280909946302646
2025-10-05,24.782560341079794,24.338910576321997,25.206774030576835
2025-10-06,24.86171264661331,24.409082385470725,25.28257881244651
2025-10-07,24.98393675186908,24.53260740600836,25.4075966062168
2025-10-08,24.869584927011527,24.436625190017512,25.304670753047255
2025-10-09,25.047527801074665,24.61740913781395,25.500002164490937
2025-10-10,24.990405208578444,24.534471529430824,25.437336850328627
2025-10-11,24.82317055502033,24.37994018649068,25.266192135801557
2025-10-12,24.743938172686157,24.30254793819411,25.164216401988316
2025-10-13,24.823111231238467,24.37731420284758,25.2480456581795
2025-10-14,24.94533533649408,24.507208524327652,25.389654527234182
2025-10-15,24.830983511636642,24.370984111027276,25.242511703650642
2025-10-16,25.00892638569982,24.569070757266175,25.45614318857595
2025-10-17,24.951803793204004,24.517000682910346,25.411682978295598
2025-10-18,24.784569139644876,24.382380698679643,25.251641232704326
2025-10-19,24.70533675731139,24.236236692937197,25.15938458340898
2025-10-20,24.784509815863867,24.341234559207432,25.231311690150957
2025-10-21,24.9067339211192,24.45848673943675,25.337323099779535
2025-10-22,24.792382096261758,24.354241710248093,25.274982230645758
2025-10-23,24.970324970325148,24.511856872728327,25.392190047147526
2025-10-24,24.913202377829094,24.474615811606657,25.331284281597057
