ds,service,env,latency_hat,cpu_hat,anom_hat,latency_norm,cpu_norm,anom_norm,risk_score
2025-10-29,RDS,prod,34.48062362724188,0.4296528645068723,0.0330266512491449,0.18356036362084985,0.6435966691680123,0.9853629854250527,0.562
2025-10-30,RDS,prod,34.65621100783585,0.4369108426194971,0.0234329018899253,0.4404703865851187,0.87111272216416,0.3137247152065601,0.532
2025-10-31,RDS,prod,34.522152770801135,0.422811347639911,0.019056164453696,0.24432357558632564,0.4291354390672945,0.007318507289045375,0.229
2025-11-01,RDS,prod,34.6058999500698,0.4173447727557682,0.0238795946321553,0.36685794950501793,0.257774555671318,0.34499673717388385,0.328
2025-11-02,RDS,prod,34.70598040254426,0.4292198983253909,0.0233126653732285,0.5132902913767018,0.6300244655649031,0.30530720886283547,0.486
2025-11-03,RDS,prod,34.91317044831853,0.4318827176167698,0.0304801637603745,0.8164396363795972,0.7134959400741337,0.8070887374693076,0.783
2025-11-04,RDS,prod,34.686437721453004,0.4292220514766354,0.0249203580938865,0.48469649021083755,0.6300919604601815,0.4178584041791821,0.508
2025-11-05,RDS,prod,34.41789566696807,0.4255412379679743,0.0331311895515665,0.09178018181090315,0.5147093913327274,0.9926814927136077,0.489
2025-11-06,RDS,prod,34.59348304756168,0.4327992160806023,0.0235374401923083,0.3486902047746522,0.7422254443289761,0.3210432224924132,0.458
2025-11-07,RDS,prod,34.459424810527,0.4186997211010043,0.019160702756097,0.15254339377590073,0.3002481612317364,0.014637014576158326,0.155
2025-11-08,RDS,prod,34.54317198979541,0.4132331462168495,0.0239841329345509,0.27507776769422915,0.12888727783538406,0.35231524446061885,0.254
2025-11-09,RDS,prod,34.64325244227047,0.425108271786504,0.0234172036756348,0.42151010956678625,0.5011371877299662,0.31262571615031953,0.413
2025-11-10,RDS,prod,34.8504424880438,0.4277710910778534,0.0305847020627887,0.7246594545682989,0.5846086622382729,0.8144072447573447,0.71
2025-11-11,RDS,prod,34.623709761178304,0.425110424937728,0.0250248963962914,0.39291630839959135,0.5012046826246025,0.42517691146656833,0.435
2025-11-12,RDS,prod,34.35516770669361,0.421429611429056,0.0332357278539572,0.0,0.38582211349680734,1.0,0.416
2025-11-13,RDS,prod,34.530755087287304,0.4286875895417107,0.0236419784947483,0.2569100229638738,0.6133381664938931,0.3283617297822565,0.385
2025-11-14,RDS,prod,34.39669685025283,0.414588094562082,0.0192652410585256,0.06076321196543421,0.1713608833956911,0.021955521865203702,0.082
2025-11-15,RDS,prod,34.480444029521315,0.4091215196779483,0.0240886712369689,0.18329758588386658,0.0,0.3596337517489219,0.181
2025-11-16,RDS,prod,34.58052448199668,0.4209966452476173,0.023521741978041,0.32972992775687077,0.3722499098950363,0.3199442234377968,0.34
2025-10-18,RDS,staging,33.78048782362181,0.3056995537072123,,0.6121137890108493,1.0,0.0,0.545
2025-10-19,RDS,staging,33.982650988875136,0.2918959263683251,,0.6721050313978292,0.3376293687143769,0.0,0.37
2025-10-20,RDS,staging,34.62452459230981,0.2917946341276423,,0.8625788740348008,0.3327688343230713,0.0,0.445
2025-10-21,RDS,staging,34.49234059333102,0.2926213086900221,,0.8233537149288869,0.3724370272051491,0.0,0.441
2025-10-22,RDS,staging,34.08842995337397,0.2998682562986574,,0.7034945849336646,0.7201836842669987,0.0,0.497
2025-10-23,RDS,staging,35.08761701534371,0.2947171127564699,,1.0,0.47300472788721487,0.0,0.542
2025-10-24,RDS,staging,32.20859522395576,0.2867910504161491,,0.14565992322030422,0.0926705746188665,0.0,0.086
2025-10-25,RDS,staging,33.61686910219772,0.3050558103521935,,0.5635604812720196,0.9691098084596569,0.0,0.516
2025-10-26,RDS,staging,33.819032267449685,0.2912521830133011,,0.6235517236585969,0.3067391771737833,0.0,0.341
2025-10-27,RDS,staging,34.46090587088095,0.2911508907726167,,0.8140255662945564,0.30187864278240323,0.0,0.416
2025-10-28,RDS,staging,34.328721871904605,0.2919775653349745,,0.7748004071893677,0.3415468356634235,0.0,0.412
2025-10-29,RDS,staging,33.92481123194224,0.2992245129435912,,0.6549412771925704,0.6892934927243834,0.0,0.469
2025-10-30,RDS,staging,34.92399829391775,0.2940733694014849,,0.9514466922606158,0.4421145363484939,0.0,0.513
2025-10-31,RDS,staging,32.04497650252712,0.2861473070611524,,0.09710661548012514,0.061780383079583515,0.0,0.057
2025-11-01,RDS,staging,33.45325038077049,0.3044120669971802,,0.5150071735322602,0.9382196169195801,0.0,0.487
2025-11-02,RDS,staging,33.65541354602026,0.2906084396583214,,0.5749984159181859,0.2758489856353181,0.0,0.313
2025-11-03,RDS,staging,34.2972871494577,0.2905071474176167,,0.7654722585559777,0.27098845124296306,0.0,0.387
2025-11-04,RDS,staging,34.16510315047861,0.2913338219799722,,0.726247099449973,0.3106566441238741,0.0,0.384
2025-11-05,RDS,staging,33.7611925105183,0.2985807695885998,,0.606387969453785,0.6584033011853562,0.0,0.44
2025-11-06,RDS,staging,34.76037957248831,0.293429626046435,,0.9028933845202006,0.41122434480666176,0.0,0.485
2025-11-07,RDS,staging,31.88135778109927,0.2855035637061345,,0.04855330774018012,0.03089019153928565,0.0,0.029
2025-11-08,RDS,staging,33.289631659339065,0.3037683236421454,,0.4664538657912546,0.9073294253784698,0.0,0.459
2025-11-09,RDS,staging,33.49179482459482,0.2899646963032974,,0.5264451081789556,0.24495879409472723,0.0,0.284
2025-11-10,RDS,staging,34.1336684280232,0.2898634040625655,,0.7169189508140591,0.24009825970106696,0.0,0.359
2025-11-11,RDS,staging,34.00148442904732,0.290690078624935,,0.6776937917090096,0.27976645258264926,0.0,0.355
2025-11-12,RDS,staging,33.59757378908475,0.2979370262335438,,0.557834661712149,0.6275131096432283,0.0,0.411
2025-11-13,RDS,staging,34.59676085106513,0.2927858826914527,,0.8543400767816409,0.38033415326807135,0.0,0.456
2025-11-14,RDS,staging,31.717739059670624,0.2848598203511377,,0.0,0.0,0.0,0.0
2025-11-15,RDS,staging,33.12601293791184,0.3031245802871321,,0.4179005580514951,0.8764392338383903,0.0,0.43
2025-11-16,RDS,staging,33.32817610316937,0.2893209529482735,,0.4778918004397233,0.214068602554139,0.0,0.255
